ID,DSE01,DSE02,DSE03,DSE04,DSE05,DSE06,DSE07,DSE08,DSE09,DSE10,HAB01,HAB02,HAB03,HAB041,HAB042,HAB043,HAB044,HAB045,HAB046,ULV01,ULV02,ULV03,UVL04,ULV05,ULV06,ULV07,ULV08,ULV09,ACD1,ACD02,RAN01,RAN02,RAN03,JOG101,CAP101,JOG102,CAP102,JOG103,CAP103,JOG104,CAP104,JOG105,CAP105,JOG106,CAP106,JOG107,CAP107,JOG108,CAP108,JOG109,CAP109,JOG201,CAP201,JOG202,CAP202,JOG203,CAP203,JOG204,CAP204,JOG205,CAP205,JOG206,CAP206,JOG207,CAP207,JOG208,CAP208,JOG209,CAP209,JOG301,CAP301,JOG302,CAP302,JOG303,CAP303,JOG304,CAP304,JOG305,CAP305,JOG306,CAP306,JOG307,CAP307,JOG308,CAP308,JOG309,CAP309,DEB01,DEB02,DEB03,COM011,COM012,COM013,COM014,COM015,COM016,COM017,COM021,COM022,COM023,COM024,COM025,COM03,FNT01,interviewtime
4426,26,A2,5,6,1,2,6,4,2,1,6,1,A1,Y,,,,,,A2,26,26,2,3,A1,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A2,5,A3,4,A2,3,A3,3,A2,4,A3,4,A3,6,A2,4,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,2,,,,,Y,,,5,3,1,4,2,6,6,754.47
4427,26,A2,3,4,1,1,4,1,1,NA,5,3,A3,Y,,,,,,A5,26,26,1,4,A2,A2,A1,A2,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,Y,Y,Y,,,,,5,4,3,2,1,3,5,506.35
4428,26,A1,2,5,4,1,3,1,1,NA,4,1,A3,Y,,,,,,A2,26,26,1,1,A2,A2,A1,A2,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A2,9,A2,9,A3,9,A2,9,A2,9,A3,9,A3,10,A2,9,2,1,2,,Y,Y,,Y,,,5,4,1,2,3,7,5,665.6
4429,26,A1,2,5,7,1,5,2,1,NA,7,1,A1,Y,,,,,,A2,26,11,7,7,A2,A2,A1,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,Y,,,,,5,4,2,1,3,7,5,468.94
4430,26,A2,5,5,1,3,6,5,2,2,2,3,A1,,,,,,Y,A1,26,26,1,2,A1,A1,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A2,9,A3,9,A2,9,A3,9,A2,9,A3,9,A3,9,A2,9,1,1,1,Y,Y,Y,,Y,,,4,3,1,2,5,5,6,724.81
4435,24,A2,5,6,4,2,6,4,3,1,2,1,A1,Y,,,,,,A1,24,18,2,3,A1,A1,A1,A1,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,9,A2,8,A3,8,A2,8,A3,8,A2,8,A3,8,A3,8,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,,,,,Y,,,5,1,2,3,4,5,6,479.61
4437,7,A2,4,7,3,2,8,4,3,1,5,4,,,Y,,,,,,NA,NA,NA,NA,,,,,NA,1,2,1,2,A3,10,A3,8,A2,9,A2,7,A3,7,A3,7,A3,6,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,,,,,,5,1,2,4,3,5,6,481.14
4438,26,A1,2,6,1,2,9,2,1,NA,7,3,A2,Y,,,,,,A2,26,26,1,1,A3,A1,A3,A1,2,NA,1,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,,,Y,,,5,4,2,3,1,5,5,560.25
4439,24,A2,6,4,2,2,6,4,4,1,3,1,A1,,Y,,,,,A1,24,18,4,5,A1,A2,A1,A4,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,7,A3,10,A2,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,Y,,Y,,Y,,,5,4,1,3,2,5,6,1323.3
4440,18,A1,4,7,4,2,6,3,2,2,4,1,A1,Y,,,,Y,,A1,26,18,4,8,A2,A1,A1,A2,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A2,8,A2,9,A2,8,A2,9,A2,8,A3,8,A3,9,A3,9,2,1,2,,,Y,Y,Y,,,5,2,1,4,3,3,5,687.2
4441,18,A1,3,7,1,2,6,2,1,NA,5,1,A1,Y,,,,,,A2,18,24,4,9,A3,A1,A2,A4,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,9,A2,10,A3,9,A2,10,A2,10,A2,9,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,Y,,,5,1,2,4,3,3,5,740.96
4442,18,A2,5,7,1,2,7,4,3,1,1,1,A1,,Y,,,,,A1,18,18,3,4,A2,A1,A1,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,7,A2,8,A3,8,A2,4,A3,7,A2,9,A3,7,A3,8,2,1,1,,,,Y,,,,5,2,1,4,3,1,5,1059.95
4443,7,A2,4,7,1,2,8,3,2,2,3,1,A1,,Y,,,,,A1,7,9,1,2,A2,A1,A1,A1,NA,2,2,1,NA,A3,9,A3,8,A2,8,A2,8,A2,8,A2,9,A2,7,A3,10,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,3,1,4,2,4,1,1213.19
4444,18,A2,4,7,4,2,8,4,3,1,1,1,A3,Y,Y,,,,,A1,23,18,4,7,A1,A1,A1,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A3,5,A2,6,A3,4,A3,4,A2,10,A3,10,A3,5,A2,4,1,1,1,,Y,Y,,Y,,,5,1,2,4,3,1,5,386.24
4445,26,A2,6,6,1,2,6,4,3,2,7,1,A1,,Y,,,,,A1,26,26,1,1,A1,A1,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A2,10,A2,10,A3,10,A3,10,A2,10,1,1,1,,,Y,,Y,,,5,2,1,4,3,3,5,467.13
4446,18,A2,4,7,1,2,7,2,4,1,6,1,A1,,Y,,,,,A3,18,11,4,9,A1,A1,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,7,A2,7,A2,7,A2,5,A2,7,A3,7,A3,10,A3,7,2,2,1,,Y,,Y,Y,,,5,2,1,4,3,5,5,469.7
4447,18,A2,3,7,1,2,7,3,1,NA,6,1,A1,,Y,,,,,A2,18,24,1,3,A2,A1,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,10,A2,10,A2,8,A2,7,A2,10,A3,7,A3,10,A2,7,2,2,2,,Y,,Y,Y,,,5,1,2,4,3,2,5,424.93
4448,26,A2,4,7,1,2,8,3,2,2,4,1,A1,,Y,,,,,A3,26,26,1,1,A1,A2,A1,A1,NA,1,2,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,,Y,Y,,Y,,,5,1,2,3,4,5,6,448.24
4449,26,A2,5,7,1,2,8,5,3,2,2,1,A3,,Y,,,,,A1,26,26,1,1,A1,A1,A1,A1,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,8,A2,10,A2,8,A2,8,A2,8,A2,8,A3,10,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,,,Y,,,4,5,1,3,2,3,6,19022.9
4450,8,A2,6,7,3,2,7,4,4,2,3,1,A2,,Y,,,,,A1,8,8,2,3,A1,A1,A1,A3,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,,,,5,2,1,4,3,4,5,1383.43
4451,18,A2,6,7,2,2,8,5,5,1,3,3,A1,Y,Y,,,,,A4,18,26,4,5,A1,A1,A1,A2,2,NA,1,1,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,Y,,,5,1,2,4,3,1,6,788.42
4452,23,A1,4,7,3,1,6,1,1,NA,2,1,A1,Y,Y,,Y,,,A4,23,23,2,3,A2,A1,A1,A3,NA,1,2,1,NA,A3,10,A3,9,A3,5,A3,6,A3,8,A3,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,5,3,1,4,2,3,5,1247.04
4454,11,A1,2,6,10,1,9,5,1,NA,4,1,A2,Y,,,,,,A3,19,11,2,5,A2,A1,A2,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A3,10,A3,10,A3,10,A3,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,Y,,,,,4,3,1,2,5,1,2,453.47
4455,26,A2,4,6,1,2,7,4,3,1,3,1,A1,Y,Y,Y,,,,A2,26,24,4,8,A1,A1,A1,A1,NA,1,2,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,,Y,,,5,2,1,4,3,4,6,406.18
4456,7,A2,3,7,3,2,8,3,2,1,5,1,A1,,Y,,,,,A3,7,17,4,9,A2,A1,A2,A3,1,NA,1,1,NA,A3,10,A2,5,A3,3,A2,6,A3,5,A2,5,A3,3,A3,10,A2,4,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,,,Y,,,5,1,2,4,3,2,5,452.37
4457,26,A2,3,6,1,2,5,2,1,NA,1,1,A1,,,,,,Y,A1,26,26,2,2,A1,A1,A1,A2,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,,,,Y,,,5,4,3,1,2,7,5,367.39
4458,26,A2,5,4,1,1,9,2,1,NA,1,3,A3,Y,,,,,,A1,26,26,3,6,A1,A1,A3,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,9,A2,9,A3,9,A2,9,A3,9,A2,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,1,2,,,,Y,,,,2,5,4,3,1,4,5,695.03
4459,26,A2,4,6,1,1,7,2,2,1,2,1,A1,Y,Y,,,,,A3,26,26,1,1,A2,A2,A1,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A3,10,A2,10,A3,7,A2,7,A2,7,A3,5,A3,5,A3,5,2,1,1,,Y,,Y,Y,,,5,2,1,4,3,5,5,475.33
4460,26,A1,3,7,4,1,5,9,1,NA,1,1,A1,,Y,,,,,A1,26,26,1,1,A1,A1,A1,A1,NA,1,2,1,NA,A3,10,A3,5,A2,4,A2,9,A3,9,A2,9,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,Y,Y,Y,Y,Y,,,5,4,1,3,2,4,5,617.86
4461,26,A1,4,7,10,2,6,2,1,NA,2,1,A2,,,,,,Y,A1,26,26,1,1,A1,A1,A1,A1,1,NA,1,1,NA,A3,9,A3,9,A2,9,A3,9,A2,9,A3,9,A2,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,5,4,1,3,2,5,6,813.45
4462,8,A2,3,6,9,1,4,4,1,NA,5,4,,Y,,,,,,,NA,NA,NA,NA,,,,,NA,2,2,2,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,6,A2,7,A2,4,A2,7,A2,8,A3,3,A3,9,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,,,,,,5,3,1,2,4,5,3,611.52
4463,26,A1,3,7,1,2,6,2,1,NA,2,1,A1,,,,,,Y,A4,26,26,1,1,A1,A2,A1,A1,2,NA,1,1,NA,A3,8,A3,9,A2,8,A3,8,A2,7,A3,8,A2,8,A3,6,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,,Y,Y,,,5,3,1,2,4,8,3,414.04
4464,19,A1,2,7,8,1,7,5,1,NA,5,1,A3,Y,Y,,,,,A2,19,19,1,3,A2,A1,A1,A3,2,NA,1,1,NA,A2,6,A3,9,A2,7,A3,7,A2,8,A3,9,A2,9,A2,7,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,2,1,4,3,5,3,432.2
4466,18,A2,4,7,3,1,7,5,1,NA,1,1,A1,,Y,,,,,A1,18,18,1,2,A1,A1,A1,A2,1,NA,1,1,NA,A3,8,A2,8,A3,7,A3,6,A3,8,A3,8,A3,8,A3,8,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,5,1,3,4,2,7,6,815.56
4467,26,A2,2,5,8,1,3,2,1,NA,5,1,A2,Y,,,,,,A2,26,26,2,3,A1,A1,A1,A1,NA,1,2,1,NA,A3,8,A3,7,A2,8,A3,7,A3,9,A2,9,A3,7,A3,10,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,Y,Y,,Y,,,,5,4,1,2,3,6,3,533.48
4469,26,A2,5,7,1,2,7,4,2,1,1,1,A1,Y,Y,,,,,A1,26,11,3,6,A2,A2,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,1,2,1,,Y,Y,,Y,,,4,3,2,5,1,7,2,371.91
4471,26,A2,3,7,8,1,6,3,1,NA,4,1,A2,Y,Y,,,,,A3,26,26,3,8,A2,A2,A2,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,4,A3,10,A2,10,A3,7,A2,8,A3,8,A3,8,A3,9,A3,8,2,2,2,,Y,,Y,,,,5,3,1,4,2,5,2,785.12
4472,15,A2,3,5,7,1,4,3,1,NA,7,1,A1,,,,,,Y,A3,15,6,2,5,A2,A1,A2,A3,1,NA,1,1,NA,A3,10,A3,10,A3,10,A3,5,A3,10,A3,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,Y,,Y,,,1,2,4,5,3,7,2,545.92
4473,11,A1,2,5,7,1,5,11,1,NA,2,3,A1,Y,,,,,,A4,11,11,1,1,A2,A1,A2,A4,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,6,A3,7,A2,7,A3,7,A2,8,A3,9,A3,10,A3,10,2,2,2,,Y,Y,Y,,,,3,2,5,1,4,2,3,530.53
4474,7,A1,3,7,2,2,6,2,1,NA,5,1,A3,,Y,,,,,A2,7,9,2,2,A1,A1,A1,A1,1,NA,1,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A3,8,A3,10,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,Y,,,4,2,1,5,3,7,3,654.47
4475,11,A1,3,7,3,1,6,1,1,NA,4,1,A1,,Y,,,,,A3,11,26,2,2,A1,A1,A1,A1,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,7,A2,10,A2,8,A2,9,A2,9,A2,8,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,Y,,,5,4,1,3,2,5,3,813.07
4476,26,A1,3,6,1,2,5,2,2,1,4,1,A1,,,,,,Y,A2,26,11,2,2,A2,A1,A1,A1,NA,2,2,1,NA,A3,7,A2,7,A2,8,A3,7,A2,8,A3,9,A2,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,Y,,,,,5,4,1,3,2,10,6,627.12
4478,26,A1,5,6,1,2,7,2,1,NA,5,1,A3,Y,Y,,,,,A1,26,26,1,1,A1,A1,A1,A1,2,NA,1,1,NA,A3,9,A2,8,A2,6,A3,7,A2,8,A3,9,A3,9,A3,9,A3,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,,,,1,2,5,4,3,8,5,442.63
4479,1,A2,5,7,2,2,6,5,4,1,5,1,A2,,Y,,,,,A2,1,1,2,3,A2,A1,A2,A4,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,9,A2,9,A2,8,A3,8,A3,7,A3,9,A3,9,A2,7,2,2,2,,,Y,Y,Y,,,5,3,2,4,1,5,3,626.83
4481,19,A1,3,7,4,2,6,2,1,NA,4,1,A3,Y,Y,,,,,A2,19,19,1,2,A1,A1,A1,A1,2,NA,1,1,NA,A3,9,A3,5,A3,7,A3,8,A3,7,A2,10,A2,8,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,4,1,2,3,3,3,672.5
4482,23,A2,4,7,1,2,5,6,3,1,4,1,A1,Y,,,,,,A2,23,23,3,5,A3,A1,A1,A4,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,7,A2,9,A3,7,A3,8,A2,9,A3,9,A3,10,A3,9,2,1,2,,Y,Y,Y,,,,5,2,1,4,3,6,2,557.69
4484,7,A2,3,6,4,2,6,2,1,NA,2,1,A1,,Y,,,,,A1,17,7,5,10,A1,A1,A2,A2,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,9,A3,9,A2,9,A3,9,A2,9,A2,9,A3,9,A3,9,A2,9,2,2,2,Y,Y,,Y,,,,5,1,2,3,4,1,2,728.98
4483,11,A2,5,7,1,2,7,4,2,2,2,1,A1,,Y,,,,,A1,11,11,3,6,A1,A1,A1,A3,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,8,A2,8,A3,8,A2,8,A2,8,A3,8,A3,8,A3,8,2,2,1,,,Y,,Y,,,5,4,1,3,2,3,3,582.52
4485,23,A1,4,7,9,2,9,6,2,1,4,1,A3,Y,,,,,,A1,23,23,1,2,A1,A1,A1,A4,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,10,A2,10,A3,7,A2,9,A2,10,A2,8,A3,8,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,,,,5,2,1,3,4,2,4,508.51
4486,11,A2,2,6,7,1,7,5,1,NA,5,1,A3,Y,Y,,,,,A3,11,11,3,6,A2,A1,A1,A2,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,9,A2,9,A2,9,A2,9,A2,9,A3,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,1,2,4,3,6,2,458.26
4487,7,A2,4,6,3,3,7,1,1,NA,6,1,A1,,Y,,,,,A2,7,9,2,2,A1,A1,A1,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,9,A2,8,A2,6,A2,7,A2,9,A3,8,A3,10,A2,5,2,1,1,,Y,Y,Y,,,,5,3,1,4,2,4,2,887.78
4488,18,A2,5,7,3,2,7,2,1,NA,7,3,A1,,Y,,,,,A2,18,26,3,5,A2,A1,A1,A2,2,NA,1,1,NA,A3,8,A2,8,A3,8,A2,9,A3,9,A2,9,A3,9,A3,9,A2,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,2,,Y,Y,,Y,,,5,4,2,1,3,7,6,525.94
4490,26,A1,4,7,1,1,7,1,1,NA,3,1,A3,Y,Y,,,,,A2,26,26,3,5,A1,A1,A1,A1,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A2,7,A2,6,A2,8,A3,8,A2,6,A3,9,A3,9,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,,Y,,,4,5,1,3,2,5,2,373.54
4491,18,A2,3,7,3,2,6,4,3,1,1,1,A1,Y,Y,,,,,A1,18,24,4,10,A2,A1,A1,A1,NA,2,2,1,NA,A3,8,A3,9,A2,7,A3,7,A2,8,A2,9,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,,Y,Y,,,,4,3,1,5,2,3,3,792.16
4492,9,A2,2,5,8,1,5,5,1,NA,1,3,A3,Y,,,,,,A3,9,9,2,1,A2,A1,A2,A3,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,9,A2,10,A3,8,A3,9,A2,10,A3,9,A3,10,A3,9,2,2,2,,Y,Y,,Y,,,5,3,1,4,2,9,3,793.33
4493,20,A1,4,7,3,1,6,1,1,NA,6,1,A3,,,,,Y,,A2,20,20,2,3,A2,A1,A2,A3,1,NA,1,1,NA,A3,9,A2,7,A2,8,A2,8,A3,8,A2,9,A3,8,A3,8,A3,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,5,1,3,4,2,5,2,534.4
4494,8,A1,4,7,3,1,7,1,1,NA,4,1,A1,,Y,,,,,A3,8,8,2,2,A2,A1,A1,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,8,A3,7,A2,9,A2,7,A2,10,A3,10,A3,10,A2,10,2,2,1,,Y,Y,,Y,,,5,1,2,4,3,3,5,554.45
4497,11,A1,5,7,1,2,6,2,1,NA,5,1,A2,,Y,,,,,A3,11,11,1,4,A1,A2,A2,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,,Y,,,5,1,2,4,3,6,2,514.96
4499,24,A2,4,7,3,2,7,4,3,1,3,1,A1,Y,Y,,,,,A2,24,24,3,6,A1,A1,A2,A4,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,1,1,,Y,Y,Y,,,,5,2,1,4,3,5,5,423.57
